Time,Pressure (mbar),Temp
174800,1000,25
174850,1000,25
174900,1000,25
174950,1000,25
175000,1000,25
175050,1000,25
175100,1000,25
175150,1000,25
175200,1000,25
175250,1000,25
175300,1000,25
175350,1000,25
175400,1000,25
175450,1000,25
175500,1000,25
175550,1000,25
175600,1000,25
175650,1000,25
175700,1000,25
175750,1000,25
175800,1000,25
175850,1000,25
175900,1000,25
175950,1000,25
176000,1000,25
176050,1000,25
176100,1000,25
176150,1000,25
176200,1000,25
176250,1000,25
176300,1000,25
176350,1000,25
176400,1000,25
176450,1000,25
176500,1000,25
176550,1000,25
176600,1000,25
176650,1000,25
176700,1000,25
176750,1000,25
176800,1000,25
176850,1000,25
176900,1000,25
176950,1000,25
177000,1000,25
177050,1000,25
177100,1000,25
177150,1000,25
177200,1000,25
177250,1000,25
177300,1000,25
177350,1000,25
177400,1000,25
177450,1000,25
177500,1000,25
177550,1000,25
177600,1000,25
177650,1000,25
177700,1000,25
177750,1000,25
177800,1000,25
177850,1000,25
177900,1000,25
177950,1000,25
178000,1000,25
178050,1000,25
178100,1000,25
178150,1000,25
178200,1000,25
178250,1000,25
178300,1000,25
178350,1000,25
178400,1000,25
178450,1000,25
178500,1000,25
178550,1000,25
178600,1000,25
178650,1000,25
178700,1000,25
178750,1000,25
178800,1000,25
178850,1000,25
178900,1000,25
178950,1000,25
179000,1000,25
179050,1000,25
179100,1000,25
179150,1000,25
179200,1000,25
179250,1000,25
179300,1000,25
179350,1000,25
179400,1000,25
179450,1000,25
179500,1000,25
179550,1000,25
179600,1000,25
179650,1000,25
179700,1000,25
179750,1000,25
179800,1000,25
179850,1000,25
179900,1000,25
179950,1000,25
180000,1000,25
180050,1000,25
180100,1000,25
180150,1000,25
180200,1000,25
180250,1000,25
180300,1000,25
180350,1000,25
180400,1000,25
180450,1000,25
180500,1000,25
180550,1000,25
180600,1000,25
180650,1000,25
180700,1000,25
180750,1000,25
180800,1000,25
180850,1000,25
180900,1000,25
180950,1000,25
181000,1000,25
181050,1000,25
181100,1000,25
181150,1000,25
181200,1000,25
181250,1000,25
181300,1000,25
181350,1000,25
181400,1000,25
181450,1000,25
181500,1000,25
181550,1000,25
181600,1000,25
181650,1000,25
181700,1000,25
181750,1000,25
181800,1000,25
181850,1000,25
181900,1000,25
181950,1000,25
182000,1000,25
182050,1000,25
182100,1000,25
182150,1000,25
182200,1000,25
182250,1000,25
182300,1000,25
182350,1000,25
182400,1000,25
182450,1000,25
182500,1000,25
182550,1000,25
182600,1000,25
182650,1000,25
182700,1000,25
182750,1000,25
182800,1000,25
182850,1000,25
182900,1000,25
182950,1000,25
183000,1000,25
183050,1000,25
183100,1000,25
183150,1000,25
183200,1000,25
183250,1000,25
183300,1000,25
183350,1000,25
183400,1000,25
183450,1000,25
183500,1000,25
183550,1000,25
183600,1000,25
183650,1000,25
183700,1000,25
183750,1000,25
183800,1000,25
183850,1000,25
183900,1000,25
183950,1000,25
184000,1000,25
184050,1000,25
184100,1000,25
184150,1000,25
184200,1000,25
184250,1000,25
184300,1000,25
184350,1000,25
184400,1000,25
184450,1000,25
184500,1000,25
184550,1000,25
184600,1000,25
184650,1000,25
184700,1000,25
184750,1000,25
184800,1000,25
184850,1000,25
184900,1000,25
184950,1000,25
185000,1000,25
185050,1000,25
185100,1000,25
185150,1000,25
185200,1000,25
185250,1000,25
185300,1000,25
185350,1000,25
185400,1000,25
185450,1000,25
185500,1000,25
185550,1000,25
185600,1000,25
185650,1000,25
185700,1000,25
185750,1000,25
185800,1000,25
185850,1000,25
185900,1000,25
185950,1000,25
186000,1000,25
186050,1000,25
186100,1000,25
186150,1000,25
186200,1000,25
186250,1000,25
186300,1000,25
186350,1000,25
186400,1000,25
186450,1000,25
186500,1000,25
186550,1000,25
186600,1000,25
186650,1000,25
186700,1000,25
186750,1000,25
186800,1000,25
186850,1000,25
186900,1000,25
186950,1000,25
187000,1000,25
187050,1000,25
187100,1000,25
187150,1000,25
187200,1000,25
187250,1000,25
187300,1000,25
187350,1000,25
187400,1000,25
187450,1000,25
187500,1000,25
187550,1000,25
187600,1000,25
187650,1000,25
187700,1000,25
187750,1000,25
187800,1000,25
187850,1000,25
187900,1000,25
187950,1000,25
188000,1000,25
188050,1000,25
188100,1000,25
188150,1000,25
188200,1000,25
188250,1000,25
188300,1000,25
188350,1000,25
188400,1000,25
188450,1000,25
188500,1000,25
188550,1000,25
188600,1000,25
188650,1000,25
188700,1000,25
188750,1000,25
188800,1000,25
188850,1000,25
188900,1000,25
188950,1000,25
189000,1000,25
189050,1000,25
189100,1000,25
189150,1000,25
189200,1000,25
189250,1000,25
189300,1000,25
189350,1000,25
189400,1000,25
189450,1000,25
189500,1000,25
189550,1000,25
189600,1000,25
189650,1000,25
189700,1000,25
189750,1000,25
189800,1000,25
189850,1000,25
189900,1000,25
189950,1000,25
190000,1000,25
190050,1000,25
190100,1000,25
190150,1000,25
190200,1000,25
190250,1000,25
190300,1000,25
190350,1000,25
190400,1000,25
190450,1000,25
190500,1000,25
190550,1000,25
190600,1000,25
190650,1000,25
190700,1000,25
190750,1000,25
190800,1000,25
190850,1000,25
190900,1000,25
190950,1000,25
191000,1000,25
191050,1000,25
191100,1000,25
191150,1000,25
191200,1000,25
191250,1000,25
191300,1000,25
191350,1000,25
191400,1000,25
191450,1000,25
191500,1000,25
191550,1000,25
191600,1000,25
191650,1000,25
191700,1000,25
191750,1000,25
191800,1000,25
191850,1000,25
191900,1000,25
191950,1000,25
192000,1000,25
192050,1000,25
192100,1000,25
192150,1000,25
192200,1000,25
192250,1000,25
192300,1000,25
192350,1000,25
192400,1000,25
192450,1000,25
192500,1000,25
192550,1000,25
192600,1000,25
192650,1000,25
192700,1000,25
192750,1000,25
192800,1000,25
192850,1000,25
192900,1000,25
192950,1000,25
193000,1000,25
193050,1000,25
193100,1000,25
193150,1000,25
193200,1000,25
193250,1000,25
193300,1000,25
193350,1000,25
193400,1000,25
193450,1000,25
193500,1000,25
193550,1000,25
193600,1000,25
193650,1000,25
193700,1000,25
193750,1000,25
193800,1000,25
193850,1000,25
193900,1000,25
193950,1000,25
194000,1000,25
194050,1000,25
194100,1000,25
194150,1000,25
194200,1000,25
194250,1000,25
194300,1000,25
194350,1000,25
194400,1000,25
194450,1000,25
194500,1000,25
194550,1000,25
194600,1000,25
194650,1000,25
194700,1000,25
194750,1000,25
194800,1000,25
194850,1000,25
194900,1000,25
194950,1000,25
195000,1000,25
195050,1000,25
195100,1000,25
195150,1000,25
195200,1000,25
195250,1000,25
195300,1000,25
195350,1000,25
195400,1000,25
195450,1000,25
195500,1000,25
195550,1000,25
195600,1000,25
195650,1000,25
195700,1000,25
195750,1000,25
195800,1000,25
195850,1000,25
195900,1000,25
195950,1000,25
196000,1000,25
196050,1000,25
196100,1000,25
196150,1000,25
196200,1000,25
196250,1000,25
196300,1000,25
196350,1000,25
196400,1000,25
196450,1000,25
196500,1000,25
196550,1000,25
196600,1000,25
196650,1000,25
196700,1000,25
196750,1000,25
196800,1000,25
196850,1000,25
196900,1000,25
196950,1000,25
197000,1000,25
197050,1000,25
197100,1000,25
197150,1000,25
197200,1000,25
197250,1000,25
197300,1000,25
197350,1000,25
197400,1000,25
197450,1000,25
197500,1000,25
197550,1000,25
197600,1000,25
197650,1000,25
197700,1000,25
197750,1000,25
197800,1000,25
197850,1000,25
197900,1000,25
197950,1000,25
198000,1000,25
198050,1000,25
198100,1000,25
198150,1000,25
198200,1000,25
198250,1000,25
198300,1000,25
198350,1000,25
198400,1000,25
198450,1000,25
198500,1000,25
198550,1000,25
198600,1000,25
198650,1000,25
198700,1000,25
198750,1000,25
198800,1000,25
198850,1000,25
198900,1000,25
198950,1000,25
199000,1000,25
199050,1000,25
199100,1000,25
199150,1000,25
199200,1000,25
199250,1000,25
199300,1000,25
199350,1000,25
199400,1000,25
199450,1000,25
199500,1000,25
199550,1000,25
199600,1000,25
199650,1000,25
199700,1000,25
199750,1000,25
199800,1000,25
199850,1000,25
199900,1000,25
199950,1000,25
200000,1000,25
200050,1000,25
200100,1000,25
200150,1000,25
200200,1000,25
200250,1000,25
200300,1000,25
200350,1000,25
200400,1000,25
200450,1000,25
200500,1000,25
200550,1000,25
200600,1000,25
200650,1000,25
200700,1000,25
200750,1000,25
200800,1000,25
200850,1000,25
200900,1000,25
200950,1000,25
201000,1000,25
201050,1000,25
201100,1000,25
201150,1000,25
201200,1000,25
201250,1000,25
201300,1000,25
201350,1000,25
201400,1000,25
201450,1000,25
201500,1000,25
201550,1000,25
201600,1000,25
201650,1000,25
201700,1000,25
201750,1000,25
201800,1000,25
201850,1000,25
201900,1000,25
201950,1000,25
202000,1000,25
202050,1000,25
202100,1000,25
202150,1000,25
202200,1000,25
202250,1000,25
202300,1000,25
202350,1000,25
202400,1000,25
202450,1000,25
202500,1000,25
202550,1000,25
202600,1000,25
202650,1000,25
202700,1000,25
202750,1000,25
202800,1000,25
202850,1000,25
202900,1000,25
202950,1000,25
203000,1000,25
203050,1000,25
203100,1000,25
203150,1000,25
203200,1000,25
203250,1000,25
203300,1000,25
203350,1000,25
203400,1000,25
203450,1000,25
203500,1000,25
203550,1000,25
203600,1000,25
203650,1000,25
203700,1000,25
203750,1000,25
203800,1000,25
203850,1000,25
203900,1000,25
203950,1000,25
204000,1000,25
204050,1000,25
204100,1000,25
204150,1000,25
204200,1000,25
204250,1000,25
204300,1000,25
204350,1000,25
204400,1000,25
204450,1000,25
204500,1000,25
204550,1000,25
204600,1000,25
204650,1000,25
204700,1000,25
204750,1000,25
204800,1000,25
204850,1000,25
204900,1000,25
204950,1000,25
205000,1000,25
205050,1000,25
205100,1000,25
205150,1000,25
205200,1000,25
205250,1000,25
205300,1000,25
205350,1000,25
205400,1000,25
205450,1000,25
205500,1000,25
205550,1000,25
205600,1000,25
205650,1000,25
205700,1000,25
205750,1000,25
205800,1000,25
205850,1000,25
205900,1000,25
205950,1000,25
206000,1000,25
206050,1000,25
206100,1000,25
206150,1000,25
206200,1000,25
206250,1000,25
206300,1000,25
206350,1000,25
206400,1000,25
206450,1000,25
206500,1000,25
206550,1000,25
206600,1000,25
206650,1000,25
206700,1000,25
206750,1000,25
206800,1000,25
206850,1000,25
206900,1000,25
206950,1000,25
207000,1000,25
207050,1000,25
207100,1000,25
207150,1000,25
207200,1000,25
207250,1000,25
207300,1000,25
207350,1000,25
207400,1000,25
207450,1000,25
207500,1000,25
207550,1000,25
207600,1000,25
207650,1000,25
207700,1000,25
207750,1000,25
207800,1000,25
207850,1000,25
207900,1000,25
207950,1000,25
208000,1000,25
208050,1000,25
208100,1000,25
208150,1000,25
208200,1000,25
208250,1000,25
208300,1000,25
208350,1000,25
208400,1000,25
208450,1000,25
208500,1000,25
208550,1000,25
208600,1000,25
208650,1000,25
208700,1000,25
208750,1000,25
208800,1000,25
208850,1000,25
208900,1000,25
208950,1000,25
209000,1000,25
209050,1000,25
209100,1000,25
209150,1000,25
209200,1000,25
209250,1000,25
209300,1000,25
209350,1000,25
209400,1000,25
209450,1000,25
209500,1000,25
209550,1000,25
209600,1000,25
209650,1000,25
209700,1000,25
209750,1000,25
209800,1000,25
209850,1000,25
209900,1000,25
209950,1000,25
210000,1000,25
210050,1000,25
210100,1000,25
210150,1000,25
210200,1000,25
210250,1000,25
210300,1000,25
210350,1000,25
210400,1000,25
210450,1000,25
210500,1000,25
210550,1000,25
210600,1000,25
210650,1000,25
210700,1000,25
210750,1000,25
210800,1000,25
210850,1000,25
210900,1000,25
210950,1000,25
211000,1000,25
211050,1000,25
211100,1000,25
211150,1000,25
211200,1000,25
211250,1000,25
211300,1000,25
211350,1000,25
211400,1000,25
211450,1000,25
211500,1000,25
211550,1000,25
211600,1000,25
211650,1000,25
211700,1000,25
211750,1000,25
211800,1000,25
211850,1000,25
211900,1000,25
211950,1000,25
212000,1000,25
212050,1000,25
212100,1000,25
212150,1000,25
212200,1000,25
212250,1000,25
212300,1000,25
212350,1000,25
212400,1000,25
212450,1000,25
212500,1000,25
212550,1000,25
212600,1000,25
212650,1000,25
212700,1000,25
212750,1000,25
212800,1000,25
212850,1000,25
212900,1000,25
212950,1000,25
213000,1000,25
213050,1000,25
213100,1000,25
213150,1000,25
213200,1000,25
213250,1000,25
213300,1000,25
213350,1000,25
213400,1000,25
213450,1000,25
213500,1000,25
213550,1000,25
213600,1000,25
213650,1000,25
213700,1000,25
213750,1000,25
213800,1000,25
213850,1000,25
213900,1000,25
213950,1000,25
214000,1000,25
214050,1000,25
214100,1000,25
214150,1000,25
214200,1000,25
214250,1000,25
214300,1000,25
214350,1000,25
214400,1000,25
214450,1000,25
214500,1000,25
214550,1000,25
214600,1000,25
214650,1000,25
214700,1000,25
214750,1000,25
214800,1000,25
214850,1000,25
214900,1000,25
214950,1000,25
215000,1000,25
215050,1000,25
215100,1000,25
215150,1000,25
215200,1000,25
215250,1000,25
215300,1000,25
215350,1000,25
215400,1000,25
215450,1000,25
215500,1000,25
215550,1000,25
215600,1000,25
215650,1000,25
215700,1000,25
215750,1000,25
215800,1000,25
215850,1000,25
215900,1000,25
215950,1000,25
216000,1000,25
216050,1000,25
216100,1000,25
216150,1000,25
216200,1000,25
216250,1000,25
216300,1000,25
216350,1000,25
216400,1000,25
216450,1000,25
216500,1000,25
216550,1000,25
216600,1000,25
216650,1000,25
216700,1000,25
216750,1000,25
216800,1000,25
216850,1000,25
216900,1000,25
216950,1000,25
217000,1000,25
217050,1000,25
217100,1000,25
217150,1000,25
217200,1000,25
217250,1000,25
217300,1000,25
217350,1000,25
217400,1000,25
217450,1000,25
217500,1000,25
217550,1000,25
217600,1000,25
217650,1000,25
217700,1000,25
217750,1000,25
217800,1000,25
217850,1000,25
217900,1000,25
217950,1000,25
218000,1000,25
218050,1000,25
218100,1000,25
218150,1000,25
218200,1000,25
218250,1000,25
218300,1000,25
218350,1000,25
218400,1000,25
218450,1000,25
218500,1000,25
218550,1000,25
218600,1000,25
218650,1000,25
218700,1000,25
218750,1000,25
218800,1000,25
218850,1000,25
218900,1000,25
218950,1000,25
219000,1000,25
219050,1000,25
219100,1000,25
219150,1000,25
219200,1000,25
219250,1000,25
219300,1000,25
219350,1000,25
219400,1000,25
219450,1000,25
219500,1000,25
219550,1000,25
219600,1000,25
219650,1000,25
219700,1000,25
219750,1000,25
219800,1000,25
219850,1000,25
219900,1000,25
219950,1000,25
220000,1000,25
220050,1000,25
220100,1000,25
220150,1000,25
220200,1000,25
220250,1000,25
220300,1000,25
220350,1000,25
220400,1000,25
220450,1000,25
220500,1000,25
220550,1000,25
220600,1000,25
220650,1000,25
220700,1000,25
220750,1000,25
220800,1000,25
220850,1000,25
220900,1000,25
220950,1000,25
221000,1000,25
221050,1000,25
221100,1000,25
221150,1000,25
221200,1000,25
221250,1000,25
221300,1000,25
221350,1000,25
221400,1000,25
221450,1000,25
221500,1000,25
221550,1000,25
221600,1000,25
221650,1000,25
221700,1000,25
221750,1000,25
221800,1000,25
221850,1000,25
221900,1000,25
221950,1000,25
222000,1000,25
222050,1000,25
222100,1000,25
222150,1000,25
222200,1000,25
222250,1000,25
222300,1000,25
222350,1000,25
222400,1000,25
222450,1000,25
222500,1000,25
222550,1000,25
222600,1000,25
222650,1000,25
222700,1000,25
222750,1000,25
222800,1000,25
222850,1000,25
222900,1000,25
222950,1000,25
223000,1000,25
223050,1000,25
223100,1000,25
223150,1000,25
223200,1000,25
223250,1000,25
223300,1000,25
223350,1000,25
223400,1000,25
223450,1000,25
223500,1000,25
223550,1000,25
223600,1000,25
223650,1000,25
223700,1000,25
223750,1000,25
223800,1000,25
223850,1000,25
223900,1000,25
223950,1000,25
224000,1000,25
224050,1000,25
224100,1000,25
224150,1000,25
224200,1000,25
224250,1000,25
224300,1000,25
224350,1000,25
224400,1000,25
224450,1000,25
224500,1000,25
224550,1000,25
224600,1000,25
224650,1000,25
224700,1000,25
224750,1000,25
224800,1000,25
224850,1000,25
224900,1000,25
224950,1000,25
225000,1000,25
225050,1000,25
225100,1000,25
225150,1000,25
225200,1000,25
225250,1000,25
225300,1000,25
225350,1000,25
225400,1000,25
225450,1000,25
225500,1000,25
225550,1000,25
225600,1000,25
225650,1000,25
225700,1000,25
225750,1000,25
225800,1000,25
225850,1000,25
225900,1000,25
225950,1000,25
226000,1000,25
226050,1000,25
226100,1000,25
226150,1000,25
226200,1000,25
226250,1000,25
226300,1000,25
226350,1000,25
226400,1000,25
226450,1000,25
226500,1000,25
226550,1000,25
226600,1000,25
226650,1000,25
226700,1000,25
226750,1000,25
226800,1000,25
226850,1000,25
226900,1000,25
226950,1000,25
227000,1000,25
227050,1000,25
227100,1000,25
227150,1000,25
227200,1000,25
227250,1000,25
227300,1000,25
227350,1000,25
227400,1000,25
227450,1000,25
227500,1000,25
227550,1000,25
227600,1000,25
227650,1000,25
227700,1000,25
227750,1000,25
227800,1000,25
227850,1000,25
227900,1000,25
227950,1000,25
228000,1000,25
228050,1000,25
228100,1000,25
228150,1000,25
228200,1000,25
228250,1000,25
228300,1000,25
228350,1000,25
228400,1000,25
228450,1000,25
228500,1000,25
228550,1000,25
228600,1000,25
228650,1000,25
228700,1000,25
228750,1000,25
228800,1000,25
228850,1000,25
228900,1000,25
228950,1000,25
229000,1000,25
229050,1000,25
229100,1000,25
229150,1000,25
229200,1000,25
229250,1000,25
229300,1000,25
229350,1000,25
229400,1000,25
229450,1000,25
229500,1000,25
229550,1000,25
229600,1000,25
229650,1000,25
229700,1000,25
229750,1000,25
229800,1000,25
229850,1000,25
229900,1000,25
229950,1000,25
230000,1000,25
230050,1000,25
230100,1000,25
230150,1000,25
230200,1000,25
230250,1000,25
230300,1000,25
230350,1000,25
230400,1000,25
230450,1000,25
230500,1000,25
230550,1000,25
230600,1000,25
230650,1000,25
230700,1000,25
230750,1000,25
230800,1000,25
230850,1000,25
230900,1000,25
230950,1000,25
231000,1000,25
231050,1000,25
231100,1000,25
231150,1000,25
231200,1000,25
231250,1000,25
231300,1000,25
231350,1000,25
231400,1000,25
231450,1000,25
231500,1000,25
231550,1000,25
231600,1000,25
231650,1000,25
231700,1000,25
231750,1000,25
231800,1000,25
231850,1000,25
231900,1000,25
231950,1000,25
232000,1000,25
232050,1000,25
232100,1000,25
232150,1000,25
232200,1000,25
232250,1000,25
232300,1000,25
232350,1000,25
232400,1000,25
232450,1000,25
232500,1000,25
232550,1000,25
232600,1000,25
232650,1000,25
232700,1000,25
232750,1000,25
232800,1000,25
232850,1000,25
232900,1000,25
232950,1000,25
233000,1000,25
233050,1000,25
233100,1000,25
233150,1000,25
233200,1000,25
233250,1000,25
233300,1000,25
233350,1000,25
233400,1000,25
233450,1000,25
233500,1000,25
233550,1000,25
233600,1000,25
233650,1000,25
233700,1000,25
233750,1000,25
233800,1000,25
233850,1000,25
233900,1000,25
233950,1000,25
234000,1000,25
234050,1000,25
234100,1000,25
234150,1000,25
234200,1000,25
234250,1000,25
234300,1000,25
234350,1000,25
234400,1000,25
234450,1000,25
234500,1000,25
234550,1000,25
234600,1000,25
234650,1000,25
234700,1000,25
234750,1000,25
234800,1000,25
234850,1000,25
234900,1000,25
234950,1000,25
235000,1000,25
235050,1000,25
235100,1000,25
235150,1000,25
235200,1000,25
235250,1000,25
235300,1000,25
235350,1000,25
235400,1000,25
235450,1000,25
235500,1000,25
235550,1000,25
235600,1000,25
235650,1000,25
235700,1000,25
235750,1000,25
235800,1000,25
235850,1000,25
235900,1000,25
235950,1000,25
236000,1000,25
236050,1000,25
236100,1000,25
236150,1000,25
236200,1000,25
236250,1000,25
236300,1000,25
236350,1000,25
236400,1000,25
236450,1000,25
236500,1000,25
236550,1000,25
236600,1000,25
236650,1000,25
236700,1000,25
236750,1000,25
236800,1000,25
236850,1000,25
236900,1000,25
236950,1000,25
237000,1000,25
237050,1000,25
237100,1000,25
237150,1000,25
237200,1000,25
237250,1000,25
237300,1000,25
237350,1000,25
237400,1000,25
237450,1000,25
237500,1000,25
237550,1000,25
237600,1000,25
237650,1000,25
237700,1000,25
237750,1000,25
237800,1000,25
237850,1000,25
237900,1000,25
237950,1000,25
238000,1000,25
238050,1000,25
238100,1000,25
238150,1000,25
238200,1000,25
238250,1000,25
238300,1000,25
238350,1000,25
238400,1000,25
238450,1000,25
238500,1000,25
238550,1000,25
238600,1000,25
238650,1000,25
238700,1000,25
238750,1000,25
238800,1000,25
238850,1000,25
238900,1000,25
238950,1000,25
239000,1000,25
239050,1000,25
239100,1000,25
239150,1000,25
239200,1000,25
239250,1000,25
239300,1000,25
239350,1000,25
239400,1000,25
239450,1000,25
239500,1000,25
239550,1000,25
239600,1000,25
239650,1000,25
239700,1000,25
239750,1000,25
239800,1000,25
239850,1000,25
239900,1000,25
239950,1000,25
240000,1000,25
240050,1000,25
240100,1000,25
240150,1000,25
240200,1000,25
240250,1000,25
240300,1000,25
240350,1000,25
240400,1000,25
240450,1000,25
240500,1000,25
240550,1000,25
240600,1000,25
240650,1000,25
240700,1000,25
240750,1000,25
240800,1000,25
240850,1000,25
240900,1000,25
240950,1000,25
241000,1000,25
241050,1000,25
241100,1000,25
241150,1000,25
241200,1000,25
241250,1000,25
241300,1000,25
241350,1000,25
241400,1000,25
241450,1000,25
241500,1000,25
241550,1000,25
241600,1000,25
241650,1000,25
241700,1000,25
241750,1000,25
241800,1000,25
241850,1000,25
241900,1000,25
241950,1000,25
242000,1000,25
242050,1000,25
242100,1000,25
242150,1000,25
242200,1000,25
242250,1000,25
242300,1000,25
242350,1000,25
242400,1000,25
242450,1000,25
242500,1000,25
242550,1000,25
242600,1000,25
242650,1000,25
242700,1000,25
242750,1000,25
242800,1000,25
242850,1000,25
242900,1000,25
242950,1000,25
243000,1000,25
243050,1000,25
243100,1000,25
243150,1000,25
243200,1000,25
243250,1000,25
243300,1000,25
243350,1000,25
243400,1000,25
243450,1000,25
243500,1000,25
243550,1000,25
243600,1000,25
243650,1000,25
243700,1000,25
243750,1000,25
243800,1000,25
243850,1000,25
243900,1000,25
243950,1000,25
244000,1000,25
244050,1000,25
244100,1000,25
244150,1000,25
244200,1000,25
244250,1000,25
244300,1000,25
244350,1000,25
244400,1000,25
244450,1000,25
244500,1000,25
244550,1000,25
244600,1000,25
244650,1000,25
244700,1000,25
244750,1000,25
244800,1000,25
244850,1000,25
244900,1000,25
244950,1000,25
245000,1000,25
245050,1000,25
245100,1000,25
245150,1000,25
245200,1000,25
245250,1000,25
245300,1000,25
245350,1000,25
245400,1000,25
245450,1000,25
245500,1000,25
245550,1000,25
245600,1000,25
245650,1000,25
245700,1000,25
245750,1000,25
245800,1000,25
245850,1000,25
245900,1000,25
245950,1000,25
246000,1000,25
246050,1000,25
246100,1000,25
246150,1000,25
246200,1000,25
246250,1000,25
246300,1000,25
246350,1000,25
246400,1000,25
246450,1000,25
246500,1000,25
246550,1000,25
246600,1000,25
246650,1000,25
246700,1000,25
246750,1000,25
246800,1000,25
246850,1000,25
246900,1000,25
246950,1000,25
247000,1000,25
247050,1000,25
247100,1000,25
247150,1000,25
247200,1000,25
247250,1000,25
247300,1000,25
247350,1000,25
247400,1000,25
247450,1000,25
247500,1000,25
247550,1000,25
247600,1000,25
247650,1000,25
247700,1000,25
247750,1000,25
247800,1000,25
247850,1000,25
247900,1000,25
247950,1000,25
248000,1000,25
248050,1000,25
248100,1000,25
248150,1000,25
248200,1000,25
248250,1000,25
248300,1000,25
248350,1000,25
248400,1000,25
248450,1000,25
248500,1000,25
248550,1000,25
248600,1000,25
248650,1000,25
248700,1000,25
248750,1000,25
248800,1000,25
248850,1000,25
248900,1000,25
248950,1000,25
249000,1000,25
249050,1000,25
249100,1000,25
249150,1000,25
249200,1000,25
249250,1000,25
249300,1000,25
249350,1000,25
249400,1000,25
249450,1000,25
249500,1000,25
249550,1000,25
249600,1000,25
249650,1000,25
249700,1000,25
249750,1000,25
249800,1000,25
249850,1000,25
249900,1000,25
249950,1000,25
250000,1000,25
250050,1000,25
250100,1000,25
250150,1000,25
250200,1000,25
250250,1000,25
250300,1000,25
250350,1000,25
250400,1000,25
250450,1000,25
250500,1000,25
250550,1000,25
250600,1000,25
250650,1000,25
250700,1000,25
250750,1000,25
250800,1000,25
250850,1000,25
250900,1000,25
250950,1000,25
251000,1000,25
251050,1000,25
251100,1000,25
251150,1000,25
251200,1000,25
251250,1000,25
251300,1000,25
251350,1000,25
251400,1000,25
251450,1000,25
251500,1000,25
251550,1000,25
251600,1000,25
251650,1000,25
251700,1000,25
251750,1000,25
251800,1000,25
251850,1000,25
251900,1000,25
251950,1000,25
252000,1000,25
252050,1000,25
252100,1000,25
252150,1000,25
252200,1000,25
252250,1000,25
252300,1000,25
252350,1000,25
252400,1000,25
252450,1000,25
252500,1000,25
252550,1000,25
252600,1000,25
252650,1000,25
252700,1000,25
252750,1000,25
252800,1000,25
252850,1000,25
252900,1000,25
252950,1000,25
253000,1000,25
253050,1000,25
253100,1000,25
253150,1000,25
253200,1000,25
253250,1000,25
253300,1000,25
253350,1000,25
253400,1000,25
253450,1000,25
253500,1000,25
253550,1000,25
253600,1000,25
253650,1000,25
253700,1000,25
253750,1000,25
253800,1000,25
253850,1000,25
253900,1000,25
253950,1000,25
254000,1000,25
254050,1000,25
254100,1000,25
254150,1000,25
254200,1000,25
254250,1000,25
254300,1000,25
254350,1000,25
254400,1000,25
254450,1000,25
254500,1000,25
254550,1000,25
254600,1000,25
254650,1000,25
254700,1000,25
254750,1000,25
254800,1000,25
254850,1000,25
254900,1000,25
254950,1000,25
255000,1000,25
255050,1000,25
255100,1000,25
255150,1000,25
255200,1000,25
255250,1000,25
255300,1000,25
255350,1000,25
255400,1000,25
255450,1000,25
255500,1000,25
255550,1000,25
255600,1000,25
255650,1000,25
255700,1000,25
255750,1000,25
255800,1000,25
255850,1000,25
255900,1000,25
255950,1000,25
256000,1000,25
256050,1000,25
256100,1000,25
256150,1000,25
256200,1000,25
256250,1000,25
256300,1000,25
256350,1000,25
256400,1000,25
256450,1000,25
256500,1000,25
256550,1000,25
256600,1000,25
256650,1000,25
256700,1000,25
256750,1000,25
256800,1000,25
256850,1000,25
256900,1000,25
256950,1000,25
257000,1000,25
257050,1000,25
257100,1000,25
257150,1000,25
257200,1000,25
257250,1000,25
257300,1000,25
257350,1000,25
257400,1000,25
257450,1000,25
257500,1000,25
257550,1000,25
257600,1000,25
257650,1000,25
257700,1000,25
257750,1000,25
257800,1000,25
257850,1000,25
257900,1000,25
257950,1000,25
258000,1000,25
258050,1000,25
258100,1000,25
258150,1000,25
258200,1000,25
258250,1000,25
258300,1000,25
258350,1000,25
258400,1000,25
258450,1000,25
258500,1000,25
258550,1000,25
258600,1000,25
258650,1000,25
258700,1000,25
258750,1000,25
258800,1000,25
258850,1000,25
258900,1000,25
258950,1000,25
259000,1000,25
259050,1000,25
259100,1000,25
259150,1000,25
259200,1000,25
259250,1000,25
259300,1000,25
259350,1000,25
259400,1000,25
259450,1000,25
259500,1000,25
259550,1000,25
259600,1000,25
259650,1000,25
259700,1000,25
259750,1000,25
259800,1000,25
259850,1000,25
259900,1000,25
259950,1000,25
260000,1000,25
260050,1000,25
260100,1000,25
260150,1000,25
260200,1000,25
260250,1000,25
260300,1000,25
260350,1000,25
260400,1000,25
260450,1000,25
260500,1000,25
260550,1000,25
260600,1000,25
260650,1000,25
260700,1000,25
260750,1000,25
260800,1000,25
260850,1000,25
260900,1000,25
260950,1000,25
261000,1000,25
261050,1000,25
261100,1000,25
261150,1000,25
261200,1000,25
261250,1000,25
261300,1000,25
261350,1000,25
261400,1000,25
261450,1000,25
261500,1000,25
261550,1000,25
261600,1000,25
261650,1000,25
261700,1000,25
261750,1000,25
261800,1000,25
261850,1000,25
261900,1000,25
261950,1000,25
262000,1000,25
262050,1000,25
262100,1000,25
262150,1000,25
